method,step,best_y,normalized_regret,filter_active,retained_fraction,compatibility_trust,problem,dim,seed
Oracle-Fixed-Filter,0,42.80151391035035,1.0,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,1,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,2,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,3,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,4,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,5,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,6,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,7,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,8,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,9,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,10,22.142366484806068,0.5173267125827424,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,11,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,12,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,13,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,14,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,15,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,16,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,17,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,18,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,19,21.77573610697079,0.5087608852476813,0.0,1.0,0.0,Lunacek,5,777
Oracle-Fixed-Filter,20,18.228041235199438,0.4258737500121811,0.0,1.0,0.0,Lunacek,5,777
Matching-Soft-Rerank,0,42.80151391035035,1.0,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,1,42.80151391035035,1.0,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,2,42.80151391035035,1.0,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,3,42.80151391035035,1.0,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,4,36.353996105711104,0.8493623889532539,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,5,36.353996105711104,0.8493623889532539,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,6,36.353996105711104,0.8493623889532539,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,7,36.353996105711104,0.8493623889532539,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,8,36.353996105711104,0.8493623889532539,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,9,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,10,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,11,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,12,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,13,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,14,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,15,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,16,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,17,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,18,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,19,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Matching-Soft-Rerank,20,22.524477020110403,0.526254213046971,0.0,1.0,,Lunacek,5,777
Target-Only,0,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,1,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,2,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,3,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,4,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,5,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,6,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,7,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,8,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,9,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,10,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,11,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,12,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,13,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,14,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,15,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,16,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,17,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,18,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,19,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Target-Only,20,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Matching-Fixed-Filter,0,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Matching-Fixed-Filter,1,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,2,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,3,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,4,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,5,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,6,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,7,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,8,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,9,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,10,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,11,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,12,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,13,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,14,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,15,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,16,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,17,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,18,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,19,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Fixed-Filter,20,44.84898355409921,1.0,1.0,0.25,1.0,Lunacek,5,999
Matching-Adaptive-Filter,0,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Matching-Adaptive-Filter,1,44.84898355409921,1.0,1.0,0.77,0.31360139860137753,Lunacek,5,999
Matching-Adaptive-Filter,2,44.84898355409921,1.0,1.0,0.81,0.2629177195353499,Lunacek,5,999
Matching-Adaptive-Filter,3,44.84898355409921,1.0,1.0,0.79,0.283638583638567,Lunacek,5,999
Matching-Adaptive-Filter,4,44.84898355409921,1.0,1.0,0.78,0.29336321573162055,Lunacek,5,999
Matching-Adaptive-Filter,5,44.84898355409921,1.0,1.0,0.77,0.3135607333842465,Lunacek,5,999
Matching-Adaptive-Filter,6,44.84898355409921,1.0,1.0,0.75,0.3362422014260085,Lunacek,5,999
Matching-Adaptive-Filter,7,44.84898355409921,1.0,1.0,0.74,0.3564804390655618,Lunacek,5,999
Matching-Adaptive-Filter,8,42.448019022016936,0.9464655753193134,1.0,0.73,0.3616203190775651,Lunacek,5,999
Matching-Adaptive-Filter,9,42.448019022016936,0.9464655753193134,1.0,0.73,0.36658312447784575,Lunacek,5,999
Matching-Adaptive-Filter,10,40.968104233158904,0.9134678422252538,1.0,0.71,0.3898643198906198,Lunacek,5,999
Matching-Adaptive-Filter,11,40.968104233158904,0.9134678422252538,1.0,0.75,0.3451617947269987,Lunacek,5,999
Matching-Adaptive-Filter,12,40.968104233158904,0.9134678422252538,1.0,0.72,0.3822859809272709,Lunacek,5,999
Matching-Adaptive-Filter,13,40.968104233158904,0.9134678422252538,1.0,0.71,0.39034796725012694,Lunacek,5,999
Matching-Adaptive-Filter,14,40.968104233158904,0.9134678422252538,1.0,0.72,0.37389748705962456,Lunacek,5,999
Matching-Adaptive-Filter,15,40.968104233158904,0.9134678422252538,1.0,0.73,0.37169088319087074,Lunacek,5,999
Matching-Adaptive-Filter,16,40.968104233158904,0.9134678422252538,1.0,0.73,0.36986880144943457,Lunacek,5,999
Matching-Adaptive-Filter,17,40.968104233158904,0.9134678422252538,1.0,0.73,0.36924660112801716,Lunacek,5,999
Matching-Adaptive-Filter,18,40.968104233158904,0.9134678422252538,1.0,0.75,0.3339493042079146,Lunacek,5,999
Matching-Adaptive-Filter,19,40.968104233158904,0.9134678422252538,1.0,0.78,0.2978494623655826,Lunacek,5,999
Matching-Adaptive-Filter,20,40.968104233158904,0.9134678422252538,1.0,0.78,0.2945760198406308,Lunacek,5,999
Random-Adaptive-Filter,0,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Random-Adaptive-Filter,1,44.84898355409921,1.0,1.0,0.9,0.1446765734265629,Lunacek,5,999
Random-Adaptive-Filter,2,44.84898355409921,1.0,1.0,0.91,0.12799259563964577,Lunacek,5,999
Random-Adaptive-Filter,3,44.84898355409921,1.0,1.0,0.89,0.15014245014244088,Lunacek,5,999
Random-Adaptive-Filter,4,44.84898355409921,1.0,1.0,0.89,0.15689705031809395,Lunacek,5,999
Random-Adaptive-Filter,5,44.84898355409921,1.0,1.0,0.91,0.12765699006874778,Lunacek,5,999
Random-Adaptive-Filter,6,44.84898355409921,1.0,1.0,0.93,0.09570261437907993,Lunacek,5,999
Random-Adaptive-Filter,7,44.84898355409921,1.0,1.0,0.94,0.0850900647340233,Lunacek,5,999
Random-Adaptive-Filter,8,44.84898355409921,1.0,1.0,0.95,0.07558890833220797,Lunacek,5,999
Random-Adaptive-Filter,9,44.84898355409921,1.0,1.0,0.92,0.10743525480367108,Lunacek,5,999
Random-Adaptive-Filter,10,44.84898355409921,1.0,1.0,0.9,0.1419292549555648,Lunacek,5,999
Random-Adaptive-Filter,11,44.84898355409921,1.0,1.0,0.89,0.14780387314548216,Lunacek,5,999
Random-Adaptive-Filter,12,44.84898355409921,1.0,1.0,0.84,0.21392208837860202,Lunacek,5,999
Random-Adaptive-Filter,13,44.84898355409921,1.0,1.0,0.83,0.23549548277808285,Lunacek,5,999
Random-Adaptive-Filter,14,44.84898355409921,1.0,1.0,0.83,0.23282199751367838,Lunacek,5,999
Random-Adaptive-Filter,15,44.84898355409921,1.0,1.0,0.86,0.18893732193731552,Lunacek,5,999
Random-Adaptive-Filter,16,44.84898355409921,1.0,1.0,0.86,0.19729406435857394,Lunacek,5,999
Random-Adaptive-Filter,17,44.84898355409921,1.0,1.0,0.85,0.20837667407539703,Lunacek,5,999
Random-Adaptive-Filter,18,44.84898355409921,1.0,1.0,0.86,0.1953454910351401,Lunacek,5,999
Random-Adaptive-Filter,19,44.84898355409921,1.0,1.0,0.86,0.19591028105717045,Lunacek,5,999
Random-Adaptive-Filter,20,44.84898355409921,1.0,1.0,0.85,0.20953273478467535,Lunacek,5,999
Wrong-Adaptive-Filter,0,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Wrong-Adaptive-Filter,1,44.84898355409921,1.0,0.0,1.0,0.039999999999996004,Lunacek,5,999
Wrong-Adaptive-Filter,2,44.84898355409921,1.0,0.0,1.0,0.03636363636363306,Lunacek,5,999
Wrong-Adaptive-Filter,3,44.84898355409921,1.0,0.0,1.0,0.03333333333333056,Lunacek,5,999
Wrong-Adaptive-Filter,4,44.84898355409921,1.0,0.0,1.0,0.0307692307692284,Lunacek,5,999
Wrong-Adaptive-Filter,5,44.84898355409921,1.0,0.0,1.0,0.028571428571426534,Lunacek,5,999
Wrong-Adaptive-Filter,6,44.84898355409921,1.0,0.0,1.0,0.026666666666664892,Lunacek,5,999
Wrong-Adaptive-Filter,7,44.84898355409921,1.0,0.0,1.0,0.02499999999999844,Lunacek,5,999
Wrong-Adaptive-Filter,8,44.84898355409921,1.0,0.0,1.0,0.0235294117647045,Lunacek,5,999
Wrong-Adaptive-Filter,9,44.84898355409921,1.0,0.0,1.0,0.02222222222222099,Lunacek,5,999
Wrong-Adaptive-Filter,10,44.84898355409921,1.0,0.0,1.0,0.021052631578946265,Lunacek,5,999
Wrong-Adaptive-Filter,11,44.84898355409921,1.0,0.0,1.0,0.019999999999999005,Lunacek,5,999
Wrong-Adaptive-Filter,12,44.84898355409921,1.0,0.0,1.0,0.019047619047618144,Lunacek,5,999
Wrong-Adaptive-Filter,13,44.84898355409921,1.0,0.0,1.0,0.01818181818181736,Lunacek,5,999
Wrong-Adaptive-Filter,14,44.84898355409921,1.0,0.0,1.0,0.01739130434782533,Lunacek,5,999
Wrong-Adaptive-Filter,15,44.84898355409921,1.0,0.0,1.0,0.016666666666665976,Lunacek,5,999
Wrong-Adaptive-Filter,16,44.84898355409921,1.0,0.0,1.0,0.015999999999999362,Lunacek,5,999
Wrong-Adaptive-Filter,17,44.84898355409921,1.0,0.0,1.0,0.015384615384614796,Lunacek,5,999
Wrong-Adaptive-Filter,18,44.84898355409921,1.0,0.0,1.0,0.014814814814814267,Lunacek,5,999
Wrong-Adaptive-Filter,19,44.84898355409921,1.0,0.0,1.0,0.01777324945551018,Lunacek,5,999
Wrong-Adaptive-Filter,20,44.84898355409921,1.0,0.0,1.0,0.024524670268551582,Lunacek,5,999
Oracle-Fixed-Filter,0,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,1,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,2,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,3,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,4,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,5,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,6,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,7,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,8,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,9,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,10,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,11,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,12,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,13,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,14,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,15,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,16,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,17,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,18,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,19,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Oracle-Fixed-Filter,20,44.84898355409921,1.0,0.0,1.0,0.0,Lunacek,5,999
Matching-Soft-Rerank,0,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,1,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,2,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,3,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,4,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,5,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,6,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,7,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,8,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,9,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,10,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,11,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,12,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,13,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,14,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,15,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,16,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,17,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,18,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,19,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Matching-Soft-Rerank,20,44.84898355409921,1.0,0.0,1.0,,Lunacek,5,999
Target-Only,0,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,1,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,2,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,3,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,4,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,5,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,6,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,7,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,8,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,9,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,10,51.12035652175845,0.8553285897206301,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,11,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,12,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,13,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,14,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,15,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,16,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,17,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,18,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,19,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Target-Only,20,38.524921174488874,0.6445860072053452,0.0,1.0,0.0,Lunacek,5,1234
Matching-Fixed-Filter,0,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Matching-Fixed-Filter,1,43.37747788643967,0.725777351933265,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,2,43.37747788643967,0.725777351933265,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,3,43.37747788643967,0.725777351933265,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,4,43.37747788643967,0.725777351933265,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,5,43.37747788643967,0.725777351933265,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,6,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,7,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,8,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,9,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,10,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,11,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,12,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,13,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,14,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,15,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,16,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,17,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,18,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,19,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Fixed-Filter,20,30.389236656519955,0.5084624736731703,1.0,0.25,1.0,Lunacek,5,1234
Matching-Adaptive-Filter,0,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Matching-Adaptive-Filter,1,59.76692131670185,1.0,0.0,1.0,0.048522727272722735,Lunacek,5,1234
Matching-Adaptive-Filter,2,59.76692131670185,1.0,0.0,1.0,0.04432932263814242,Lunacek,5,1234
Matching-Adaptive-Filter,3,59.76692131670185,1.0,0.0,1.0,0.03333333333333056,Lunacek,5,1234
Matching-Adaptive-Filter,4,51.12035652175845,0.8553285897206301,0.0,1.0,0.0307692307692284,Lunacek,5,1234
Matching-Adaptive-Filter,5,51.12035652175845,0.8553285897206301,0.0,1.0,0.04311688311688036,Lunacek,5,1234
Matching-Adaptive-Filter,6,51.12035652175845,0.8553285897206301,0.0,1.0,0.026666666666664892,Lunacek,5,1234
Matching-Adaptive-Filter,7,51.12035652175845,0.8553285897206301,0.0,1.0,0.02499999999999844,Lunacek,5,1234
Matching-Adaptive-Filter,8,51.12035652175845,0.8553285897206301,1.0,0.95,0.0728091747172342,Lunacek,5,1234
Matching-Adaptive-Filter,9,51.12035652175845,0.8553285897206301,0.0,1.0,0.02322472848788511,Lunacek,5,1234
Matching-Adaptive-Filter,10,51.12035652175845,0.8553285897206301,1.0,0.96,0.06531886534517825,Lunacek,5,1234
Matching-Adaptive-Filter,11,38.524921174488874,0.6445860072053452,1.0,0.96,0.06381829350773184,Lunacek,5,1234
Matching-Adaptive-Filter,12,38.524921174488874,0.6445860072053452,0.0,1.0,0.04203793891293718,Lunacek,5,1234
Matching-Adaptive-Filter,13,38.524921174488874,0.6445860072053452,0.0,1.0,0.03273927159796591,Lunacek,5,1234
Matching-Adaptive-Filter,14,38.524921174488874,0.6445860072053452,0.0,1.0,0.03403050313078622,Lunacek,5,1234
Matching-Adaptive-Filter,15,38.524921174488874,0.6445860072053452,0.0,1.0,0.016666666666665976,Lunacek,5,1234
Matching-Adaptive-Filter,16,38.524921174488874,0.6445860072053452,0.0,1.0,0.015999999999999362,Lunacek,5,1234
Matching-Adaptive-Filter,17,38.524921174488874,0.6445860072053452,0.0,1.0,0.025618533513269467,Lunacek,5,1234
Matching-Adaptive-Filter,18,38.524921174488874,0.6445860072053452,1.0,0.96,0.06305480917549683,Lunacek,5,1234
Matching-Adaptive-Filter,19,38.524921174488874,0.6445860072053452,1.0,0.96,0.06155849065617902,Lunacek,5,1234
Matching-Adaptive-Filter,20,38.524921174488874,0.6445860072053452,0.0,1.0,0.03955281378402186,Lunacek,5,1234
Random-Adaptive-Filter,0,59.76692131670185,1.0,0.0,1.0,0.0,Lunacek,5,1234
Random-Adaptive-Filter,1,59.76692131670185,1.0,1.0,0.92,0.11626748251747376,Lunacek,5,1234
Random-Adaptive-Filter,2,59.76692131670185,1.0,1.0,0.93,0.10610884213824646,Lunacek,5,1234
Random-Adaptive-Filter,3,59.76692131670185,1.0,1.0,0.96,0.06202686202685766,Lunacek,5,1234
Random-Adaptive-Filter,4,51.12035652175845,0.8553285897206301,1.0,0.94,0.09073163678426284,Lunacek,5,1234
Random-Adaptive-Filter,5,51.12035652175845,0.8553285897206301,1.0,0.91,0.12181207028265181,Lunacek,5,1234
Random-Adaptive-Filter,6,51.12035652175845,0.8553285897206301,1.0,0.93,0.0949439775910314,Lunacek,5,1234
Random-Adaptive-Filter,7,51.12035652175845,0.8553285897206301,1.0,0.92,0.11070222347311585,Lunacek,5,1234
Random-Adaptive-Filter,8,51.12035652175845,0.8553285897206301,1.0,0.89,0.15151206348876942,Lunacek,5,1234
Random-Adaptive-Filter,9,51.12035652175845,0.8553285897206301,1.0,0.9,0.14068504594819764,Lunacek,5,1234
Random-Adaptive-Filter,10,51.12035652175845,0.8553285897206301,1.0,0.87,0.18034483937114765,Lunacek,5,1234
Random-Adaptive-Filter,11,38.524921174488874,0.6445860072053452,1.0,0.87,0.17581685395349295,Lunacek,5,1234
Random-Adaptive-Filter,12,38.524921174488874,0.6445860072053452,1.0,0.89,0.15700816393750575,Lunacek,5,1234
Random-Adaptive-Filter,13,38.524921174488874,0.6445860072053452,1.0,0.91,0.13149703557311765,Lunacek,5,1234
Random-Adaptive-Filter,14,38.524921174488874,0.6445860072053452,1.0,0.86,0.19622531706431157,Lunacek,5,1234
Random-Adaptive-Filter,15,38.524921174488874,0.6445860072053452,1.0,0.89,0.15947863247862704,Lunacek,5,1234
