problem,dim,seed,scenario,policy,step,region_index,region_type,source_task_id,posterior_mean,posterior_std,lower_bound,upper_bound,probability_positive,global_compatibility_trust,coverage,status,true_gain,true_useful,region_candidate_index,region_candidate_y,target_top1_y,decision_mode,selected_region_index
GMM,2,42,mixed,target_only,5,17,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.30501735106996586,0.0,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,18,wrong,wrong::wrong_0,0.09808166878207959,0.9684485930538226,-0.870366924271743,1.0665302618359023,0.540334754416383,0.30501735106996586,0.5511060327492099,uncertain,-0.05009398151941907,0.0,6,-0.11025204936033955,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,19,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.30501735106996586,0.0,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,20,wrong,wrong::wrong_0,-0.09764792120478837,0.9816025663925915,-1.0792504875973798,0.8839546451878031,0.4603793526398435,0.30501735106996586,0.19250736139040506,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,21,wrong,wrong::merged_2,0.0,1.0,-1.0,1.0,0.5,0.30501735106996586,0.0,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,22,wrong,wrong::wrong_1,0.21535537818881054,0.9488101623765631,-0.7334547841877526,1.1641655405653737,0.5897780777451451,0.30501735106996586,0.6940352987647228,uncertain,0.027064026907943295,1.0,5,-0.18741005778770192,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,23,wrong,wrong::wrong_1,-0.018638851490166003,0.9789415051034746,-0.9975803565936405,0.9603026536133086,0.4924046772580169,0.30501735106996586,0.11385279912381496,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,24,wrong,wrong::wrong_2,0.1395390673955968,0.9714579217370722,-0.8319188543414755,1.110996989132669,0.5571071568317013,0.30501735106996586,0.4968204341424879,uncertain,-0.05009398151941907,0.0,6,-0.11025204936033955,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,5,25,wrong,wrong::wrong_2,0.2815953161173033,0.9216996606313567,-0.6401043445140533,1.20329497674866,0.6200139534154181,0.30501735106996586,0.5610647533036484,uncertain,0.0,0.0,0,-0.16034603087975863,-0.16034603087975863,target,
GMM,2,42,mixed,target_only,6,0,matching,matching::matching_0,-0.4003609323379115,0.9265036918006957,-1.326864624138607,0.5261427594627842,0.33282703809705116,0.3401098901098725,1.1852206564205687,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,1,matching,matching::matching_0,-0.07857786889736257,0.9635217327409696,-1.0420996016383322,0.8849438638436071,0.46750117901375915,0.3401098901098725,0.4054249856363113,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,2,matching,matching::matching_0,0.25975265332256203,0.9425801190063962,-0.6828274656838341,1.2023327723289583,0.6085632065586217,0.3401098901098725,0.519542882792301,uncertain,0.5355847490928796,1.0,3,-0.5815893714922508,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,3,matching,matching::matching_1,-0.0578150702285003,0.8571079449894226,-0.9149230152179229,0.7992928747609223,0.47311027488072577,0.3401098901098725,0.7078085050991093,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,4,matching,matching::matching_1,0.12620690571837867,0.9086364125600283,-0.7824295068416496,1.034843318278407,0.5552342439298825,0.3401098901098725,1.4965648537596954,uncertain,0.1892562336171382,1.0,1,-0.23526085601650934,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,5,matching,matching::matching_1,-0.055696543668888675,0.985188581120189,-1.0408851247890778,0.9294920374513004,0.4774582488637974,0.3401098901098725,0.14525868428612465,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,6,matching,matching::matching_2,-0.10342477041347883,0.9581170036694757,-1.0615417740829545,0.8546922332559969,0.4570193166268215,0.3401098901098725,0.4986012725330363,uncertain,0.6574709529636107,1.0,9,-0.7034755753629818,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,7,matching,matching::matching_2,-0.16122083989065084,0.9153763546172959,-1.0765971945079467,0.7541555147266451,0.4300977933826346,0.3401098901098725,0.9526542143062336,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,8,matching,matching::matching_2,-0.06649291971606501,0.9722732109596145,-1.0387661306756795,0.9057802912435495,0.47273793700267835,0.3401098901098725,0.1556235636311405,uncertain,0.42842948052171825,1.0,13,-0.4744341029210894,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,9,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3401098901098725,0.0,uncertain,-0.042763718300027086,0.0,5,-0.0032409040993440588,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,10,random,random::struct_matched_random,-0.024297934435268672,0.9660201947765216,-0.9903181292117902,0.941722260341253,0.4899666162058541,0.3401098901098725,0.30171915397874166,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,11,random,random::struct_matched_random,-0.069509610997432,0.903329501579816,-0.972839112577248,0.8338198905823839,0.4693323625426074,0.3401098901098725,0.8517223840132145,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,12,random,random::struct_matched_random,-0.012843193915784866,0.9906237962469269,-1.0034669901627118,0.9777806023311421,0.49482795632855925,0.3401098901098725,0.08429663710140764,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,13,random,random::struct_matched_random,-0.21672975160182534,0.8387038153903139,-1.0554335669921393,0.6219740637884885,0.3980451124697781,0.3401098901098725,1.5367166107979027,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,14,random,random::struct_matched_random,-0.0675253613813588,0.9558081029672815,-1.0233334643486403,0.8882827415859227,0.47183919077416603,0.3401098901098725,0.4500048818586612,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,15,random,random::struct_matched_random,-0.1577892703570571,0.8823940492068185,-1.0401833195638757,0.7246047788497614,0.42903971322803963,0.3401098901098725,0.8429209997127263,uncertain,-0.042763718300027086,0.0,5,-0.0032409040993440588,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,16,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3401098901098725,0.0,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,17,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3401098901098725,0.0,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,18,wrong,wrong::wrong_0,0.048241593424648135,0.9673594751417541,-0.919117881717106,1.0156010685664023,0.5198867511059387,0.3401098901098725,0.7030968385521401,uncertain,0.5355847490928796,1.0,3,-0.5815893714922508,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,19,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.3401098901098725,0.0,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,20,wrong,wrong::wrong_0,-0.0657661300163264,0.9813201709873121,-1.0470863010036384,0.9155540409709857,0.4732836807417295,0.3401098901098725,0.18288199332088478,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,21,wrong,wrong::merged_2,0.0,1.0,-1.0,1.0,0.5,0.3401098901098725,0.0,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,22,wrong,wrong::wrong_1,0.037535610023978996,0.9277194509088251,-0.8901838408848461,0.9652550609328041,0.5161368366771135,0.3401098901098725,1.2410629219333527,uncertain,0.5355847490928796,1.0,3,-0.5815893714922508,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,23,wrong,wrong::wrong_1,-0.022600436543868264,0.9795149044083931,-1.0021153409522614,0.9569144678645248,0.4907959851133315,0.3401098901098725,0.10816015916762421,uncertain,0.0,0.0,0,-0.04600462239937114,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,24,wrong,wrong::wrong_2,0.06561293501342594,0.968430546614463,-0.9028176116010371,1.034043481627889,0.5270084023818866,0.3401098901098725,0.7135766546071531,uncertain,0.5355847490928796,1.0,3,-0.5815893714922508,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,6,25,wrong,wrong::wrong_2,0.017403987744527276,0.8716353694008939,-0.8542313816563667,0.8890393571454211,0.5079651715327111,0.3401098901098725,1.4994004843256248,uncertain,0.09872539912955366,1.0,6,-0.1447300215289248,-0.04600462239937114,target,
GMM,2,42,mixed,target_only,7,0,matching,matching::matching_0,-0.3011642146287926,0.9080238628718891,-1.2091880775006816,0.6068596482430965,0.37006925298057475,0.35264613252706767,1.1259596235995404,uncertain,-0.12850364963713193,0.0,9,-0.15665358979835434,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,1,matching,matching::matching_0,-0.03249921393080622,0.9585856669712852,-0.9910848809020915,0.926086453040479,0.4864771323023861,0.35264613252706767,0.3851537363544958,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,2,matching,matching::matching_0,0.1581468462347888,0.9213211567811688,-0.76317431054638,1.0794680030159576,0.568144534853086,0.35264613252706767,0.9083890652829645,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,3,matching,matching::matching_1,-0.03547274256162592,0.8600733140284007,-0.8955460565900266,0.8246005714667748,0.4835507444557491,0.35264613252706767,0.6724180798441538,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,4,matching,matching::matching_1,0.18995703912970707,0.8979333169618023,-0.7079762778320953,1.0878903560915094,0.5837706121044229,0.35264613252706767,1.4952786966792948,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,5,matching,matching::matching_1,-0.045298919674921084,0.9852090926337568,-1.0305080123086778,0.9399101729588357,0.481663497607948,0.35264613252706767,0.13799575007181844,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,6,matching,matching::matching_2,-0.06011119057957613,0.9540532442849099,-1.014164434864486,0.8939420537053338,0.47488081656726605,0.35264613252706767,0.474820303994003,uncertain,-0.241973657630912,0.0,10,-0.04318358180457428,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,7,matching,matching::matching_2,-0.10895358881741173,0.909892375141894,-1.0188459639593057,0.8009387863244823,0.45234321748111295,0.35264613252706767,0.9050215035909219,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,8,matching,matching::matching_2,-0.1387075195519073,0.9575351559320265,-1.0962426754839338,0.8188276363801192,0.4424111261320983,0.35264613252706767,0.2745301188595231,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,9,random,random::struct_matched_random,-0.08775082295238676,0.9792997948293328,-1.0670506177817196,0.891548971876946,0.4643002857312001,0.35264613252706767,0.11490950876185003,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,10,random,random::struct_matched_random,-0.24457342224151568,0.8225562549909345,-1.0671296772324501,0.5779828327494189,0.38310600420261576,0.35264613252706767,1.2199856811979315,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,11,random,random::struct_matched_random,-0.0180732688621302,0.8972042541155821,-0.9152775229777124,0.8791309852534519,0.491964256226605,0.35264613252706767,0.8091362648125539,uncertain,-0.10748227823372486,0.0,1,-0.1776749612017614,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,12,random,random::struct_matched_random,0.0029158236770443252,0.9900800141828279,-0.9871641905057835,0.9929958378598722,0.5011748986433293,0.35264613252706767,0.08008180524633725,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,13,random,random::struct_matched_random,-0.18582423597307546,0.8393872745336076,-1.025211510506683,0.6535630385605322,0.41239796600785794,0.35264613252706767,1.4598807802580074,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,14,random,random::struct_matched_random,-0.02735987605050828,0.9521674542157291,-0.9795273302662374,0.9248075781652209,0.4885382455944188,0.35264613252706767,0.4275046377657281,uncertain,-0.05236598856217203,0.0,12,-0.23279125087331423,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,15,random,random::struct_matched_random,-0.10383304858895484,0.8777116306345449,-0.9815446792234997,0.7738785820455901,0.4529150858136828,0.35264613252706767,0.8019240448147084,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,16,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.35264613252706767,0.0,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,17,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.35264613252706767,0.0,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,18,wrong,wrong::wrong_0,0.01785410750309497,0.965516814514406,-0.947662707011311,0.983370922017501,0.5073767254420704,0.35264613252706767,0.8931646337977591,uncertain,-0.10748227823372486,0.0,1,-0.1776749612017614,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,19,wrong,wrong::wrong_0,0.0,1.0,-1.0,1.0,0.5,0.35264613252706767,0.0,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,20,wrong,wrong::wrong_0,-0.03414942249895864,0.9792291713608073,-1.013378593859766,0.9450797488618488,0.48609019428865646,0.35264613252706767,0.17373789365484055,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,21,wrong,wrong::merged_2,0.0,1.0,-1.0,1.0,0.5,0.35264613252706767,0.0,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,22,wrong,wrong::wrong_1,0.038470039095914906,0.9290234705380415,-0.8905534314421265,0.9674935096339564,0.516515126572213,0.35264613252706767,1.4042324130099106,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,23,wrong,wrong::wrong_1,-0.013866617546817426,0.9799120203836028,-0.9937786379304202,0.9660454028367854,0.49435480401442805,0.35264613252706767,0.10275215120924301,uncertain,-0.05236598856217203,0.0,12,-0.23279125087331423,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,24,wrong,wrong::wrong_2,0.008103703146292178,0.9602168619147575,-0.9521131587684654,0.9683205650610497,0.5033668138568899,0.35264613252706767,1.0298081924599611,uncertain,-0.10748227823372486,0.0,1,-0.1776749612017614,-0.28515723943548626,target,
GMM,2,42,mixed,target_only,7,25,wrong,wrong::wrong_2,0.05816214797479548,0.869990365998858,-0.8118282180240626,0.9281525139736535,0.5266509471321376,0.35264613252706767,1.4890670587878843,uncertain,0.0,0.0,0,-0.28515723943548626,-0.28515723943548626,target,
GMM,2,42,mixed,fixed,0,0,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.11466002285438147,1.0,28,-0.12054965242978422,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,1,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,2,matching,matching::matching_0,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,3,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,4,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.11466002285438147,1.0,28,-0.12054965242978422,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,5,matching,matching::matching_1,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.13386280397658373,1.0,11,-0.13975243355198647,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,6,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.09913198174988828,1.0,20,-0.10502161132529103,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,7,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.014663179255596657,1.0,2,-0.0205528088309994,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,8,matching,matching::matching_2,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,9,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,10,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,11,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.14080832236767346,1.0,12,-0.1466979519430762,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,12,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,13,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.0,0.0,0,-0.005889629575402742,-0.005889629575402742,fixed,13.0
GMM,2,42,mixed,fixed,0,14,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.21836734693875726,0.0,uncertain,0.09913198174988828,1.0,20,-0.10502161132529103,-0.005889629575402742,fixed,13.0
