seed,dimension,relation,control,relation_or_control,shell,panel,method,model_seed,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
23,2,rotate_45,none,rotate_45,0.35,test,Oracle-Rank+Value+Residual,1171963196,0.1342487278581421,0.9991985835332493,0.9781576176524445,0.9498031496062992,1.0,0.0,-3.401878946736362,0.7421875,128,calibrated,oracle_rank|oracle_value,"[0.10411902309026039, 0.18851020699704935]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,77c1ffff3c42ac8e3280e776937d21a9d6db50f0d866951be00c047c4b0737a1,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,3b1cb18571f309c9a637677e67ae98eed6957246beed6b8dade2b2c98b830265,-0.5028403680918813,False
23,2,rotate_45,none,rotate_45,0.7,test,Target-Only,932253339,1.9205655579708445,0.9527308175029198,0.9700661508881158,0.9307332677165354,0.5384615384615384,0.001902675187565017,-0.7722298608321372,0.859375,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,e8be975301539912958a5cb4a30c150e4dad6adb556ed5bac7f516473f193d4b,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,a289b8a310aca1cc07c5753b951a85b0c6bab6a18fd16b1da9ad621821fb9207,0.0,False
23,2,rotate_45,none,rotate_45,0.7,test,Geometry-Prior+Residual,932253339,1.5339811211106433,0.9679982965511801,0.9737170390038453,0.938361220472441,0.7692307692307693,0.12889635509187533,-0.8289335890738945,0.8046875,128,calibrated,geometry,[0.2029738334444866],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,e8be975301539912958a5cb4a30c150e4dad6adb556ed5bac7f516473f193d4b,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,a289b8a310aca1cc07c5753b951a85b0c6bab6a18fd16b1da9ad621821fb9207,-0.38658443686020116,False
23,2,rotate_45,none,rotate_45,0.7,test,Oracle-Rank+Residual,932253339,1.5640751974856857,0.9994429483923564,0.9299464383812489,0.8933316929133859,1.0,0.0,7.519802338919445,0.0703125,128,calibrated,oracle_rank,[0.27250229567650636],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,e8be975301539912958a5cb4a30c150e4dad6adb556ed5bac7f516473f193d4b,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,a289b8a310aca1cc07c5753b951a85b0c6bab6a18fd16b1da9ad621821fb9207,-0.3564903604851588,False
23,2,rotate_45,none,rotate_45,0.7,test,Oracle-Value+Residual,932253339,0.1501148134101025,0.9950741888376751,0.9822662973814319,0.9601377952755905,1.0,0.001902675187565017,-3.2190119894627713,0.8125,128,calibrated,oracle_value,[0.28151260790521543],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,e8be975301539912958a5cb4a30c150e4dad6adb556ed5bac7f516473f193d4b,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,a289b8a310aca1cc07c5753b951a85b0c6bab6a18fd16b1da9ad621821fb9207,-1.770450744560742,False
23,2,rotate_45,none,rotate_45,0.7,test,Oracle-Rank+Value+Residual,932253339,0.5963882734980784,0.9998534859141408,0.9484412195568577,0.9141240157480315,1.0,0.0,6.394086682702126,0.1015625,128,calibrated,oracle_rank|oracle_value,"[0.10411902309026039, 0.18851020699704935]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,e8be975301539912958a5cb4a30c150e4dad6adb556ed5bac7f516473f193d4b,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,a289b8a310aca1cc07c5753b951a85b0c6bab6a18fd16b1da9ad621821fb9207,-1.324177284472766,False
23,2,rotate_45,none,rotate_45,1.0,test,Target-Only,23940621,0.4935212620839796,0.9364991515947899,0.9727499542208385,0.9381151574803149,0.46153846153846156,0.0012982516089276423,-0.8589446988482818,1.0,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,65c2754164c1211ad0b723bb4871ce3635b92c24913aba4dc10078dac1b08b37,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,65c671d076999889139e3957ae29c0c48c670f62faf789cfb0d8af10b7818506,0.0,False
23,2,rotate_45,none,rotate_45,1.0,test,Geometry-Prior+Residual,23940621,0.2787423253012596,0.9515357191071825,0.9869357718366599,0.9574311023622047,0.6153846153846154,0.0012982516089276423,-1.2892702974418349,0.9765625,128,calibrated,geometry,[0.2029738334444866],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,65c2754164c1211ad0b723bb4871ce3635b92c24913aba4dc10078dac1b08b37,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,65c671d076999889139e3957ae29c0c48c670f62faf789cfb0d8af10b7818506,-0.21477893678272003,False
23,2,rotate_45,none,rotate_45,1.0,test,Oracle-Rank+Residual,23940621,0.3213357220568775,0.9993565154823698,0.9787355795641823,0.9410679133858267,1.0,0.0,-0.6077888924160957,0.6171875,128,calibrated,oracle_rank,[0.27250229567650636],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,65c2754164c1211ad0b723bb4871ce3635b92c24913aba4dc10078dac1b08b37,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,65c671d076999889139e3957ae29c0c48c670f62faf789cfb0d8af10b7818506,-0.17218554002710212,False
23,2,rotate_45,none,rotate_45,1.0,test,Oracle-Value+Residual,23940621,0.08978752892783101,0.9950442511848492,0.9977396539095403,0.984867125984252,0.9230769230769231,0.00043956301378621297,-1.6482094868634356,0.7109375,128,calibrated,oracle_value,[0.28151260790521543],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,65c2754164c1211ad0b723bb4871ce3635b92c24913aba4dc10078dac1b08b37,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,65c671d076999889139e3957ae29c0c48c670f62faf789cfb0d8af10b7818506,-0.4037337331561486,False
23,2,rotate_45,none,rotate_45,1.0,test,Oracle-Rank+Value+Residual,23940621,0.11994310960271755,0.9995683544968922,0.9957253708112067,0.9750246062992126,1.0,0.0,-1.6527885638691984,0.6484375,128,calibrated,oracle_rank|oracle_value,"[0.10411902309026039, 0.18851020699704935]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,rotate_45,3beeeb558c95c5344d529c62a4bf48c6bf1807ebd04b029769b87a8ed83a562a,65c2754164c1211ad0b723bb4871ce3635b92c24913aba4dc10078dac1b08b37,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,65c671d076999889139e3957ae29c0c48c670f62faf789cfb0d8af10b7818506,-0.3735781524812621,False
23,2,roughness,none,roughness,0.35,test,Target-Only,815206176,1.3701466560102766,0.7519185926057815,0.3075730177623146,0.6215551181102362,0.0,0.49863137545611264,7.141173319559508,0.609375,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,08aadf2033bcfafb17217b455510f6edc280cda216a00b0845a96ffe4afc2710,0.0,False
23,2,roughness,none,roughness,0.35,test,Geometry-Prior+Residual,815206176,1.3904440550254349,0.7458056476628779,0.29539003845449546,0.6186023622047244,0.0,0.47385189108949377,24.012975677002622,0.53125,128,calibrated,geometry,[0.2659100596077407],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,08aadf2033bcfafb17217b455510f6edc280cda216a00b0845a96ffe4afc2710,0.020297399015158257,True
23,2,roughness,none,roughness,0.35,test,Oracle-Rank+Residual,815206176,1.3263590244148888,0.7237183817409351,0.32253135872550814,0.6231545275590551,0.0,0.49863137545611264,24.320978957227716,0.53125,128,calibrated,oracle_rank,[0.2693628418633313],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,08aadf2033bcfafb17217b455510f6edc280cda216a00b0845a96ffe4afc2710,-0.04378763159538779,False
23,2,roughness,none,roughness,0.35,test,Oracle-Value+Residual,815206176,1.2897332517320692,0.7928855544877219,0.3905363028749313,0.6500984251968503,0.0,0.4627331137192623,25.893673313886165,0.5234375,128,calibrated,oracle_value,[0.2769711613488782],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,08aadf2033bcfafb17217b455510f6edc280cda216a00b0845a96ffe4afc2710,-0.08041340427820742,False
23,2,roughness,none,roughness,0.35,test,Oracle-Rank+Value+Residual,815206176,1.2985142602545394,0.7843986028364287,0.37223036073979116,0.6434547244094488,0.0,0.46285387521899285,25.826496596049623,0.546875,128,calibrated,oracle_rank|oracle_value,"[0.10048031043008482, 0.18548437714951305]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,08aadf2033bcfafb17217b455510f6edc280cda216a00b0845a96ffe4afc2710,-0.07163239575573721,False
23,2,roughness,none,roughness,0.7,test,Target-Only,2131563104,1.349402786916117,0.7179132155755575,-0.2048846365134591,0.4339320866141732,0.23076923076923078,0.08954220102306272,8.62838832741642,0.296875,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,97d02aadf8fb9cd64d0f4229a61ff466adbfb4b4653ffa1b3d94a1cb1d080e7d,0.0,False
23,2,roughness,none,roughness,0.7,test,Geometry-Prior+Residual,2131563104,1.2978394890400267,0.6960587964052329,-0.1637406152719282,0.4440206692913386,0.23076923076923078,0.24045965929929045,24.59015449041948,0.203125,128,calibrated,geometry,[0.2659100596077407],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,97d02aadf8fb9cd64d0f4229a61ff466adbfb4b4653ffa1b3d94a1cb1d080e7d,-0.051563297876090264,False
23,2,roughness,none,roughness,0.7,test,Oracle-Rank+Residual,2131563104,1.3069796748590616,0.7277410699623489,-0.24567386925471524,0.421628937007874,0.23076923076923078,0.08954220102306272,26.229642581393335,0.1875,128,calibrated,oracle_rank,[0.2693628418633313],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,97d02aadf8fb9cd64d0f4229a61ff466adbfb4b4653ffa1b3d94a1cb1d080e7d,-0.04242311205705529,False
23,2,roughness,none,roughness,0.7,test,Oracle-Value+Residual,2131563104,1.3301311766268942,0.7281399434498137,-0.2739882805347006,0.41350885826771655,0.23076923076923078,0.08954220102306272,30.751607030006987,0.1484375,128,calibrated,oracle_value,[0.2769711613488782],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,97d02aadf8fb9cd64d0f4229a61ff466adbfb4b4653ffa1b3d94a1cb1d080e7d,-0.01927161028922275,False
23,2,roughness,none,roughness,0.7,test,Oracle-Rank+Value+Residual,2131563104,1.3190800616132639,0.7277410699623489,-0.2733702618568028,0.4144931102362205,0.23076923076923078,0.08954220102306272,29.62359242839524,0.171875,128,calibrated,oracle_rank|oracle_value,"[0.10048031043008482, 0.18548437714951305]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,97d02aadf8fb9cd64d0f4229a61ff466adbfb4b4653ffa1b3d94a1cb1d080e7d,-0.03032272530285307,False
23,2,roughness,none,roughness,1.0,test,Target-Only,1942954930,1.2712650163845765,0.6744406556478042,0.09219923091008973,0.5330954724409449,0.15384615384615385,0.06401323345819261,3.3744731739555798,0.5078125,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,199e851c3e5906a897b8c5987be99e43aef2515e088a3b8534bd1d0b254b97c8,0.0,False
23,2,roughness,none,roughness,1.0,test,Geometry-Prior+Residual,1942954930,1.0687780839822052,0.6707083732018283,0.1236037355795642,0.5338336614173228,0.15384615384615385,0.06401323345819261,9.353898038374588,0.328125,128,calibrated,geometry,[0.2659100596077407],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,199e851c3e5906a897b8c5987be99e43aef2515e088a3b8534bd1d0b254b97c8,-0.20248693240237126,False
23,2,roughness,none,roughness,1.0,test,Oracle-Rank+Residual,1942954930,1.0514390941445237,0.6752520689443644,0.20788317158029665,0.5670521653543307,0.15384615384615385,0.06401323345819261,9.491256039807208,0.3125,128,calibrated,oracle_rank,[0.2693628418633313],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,199e851c3e5906a897b8c5987be99e43aef2515e088a3b8534bd1d0b254b97c8,-0.2198259222400527,False
23,2,roughness,none,roughness,1.0,test,Oracle-Value+Residual,1942954930,1.0040451218756608,0.6752520689443644,0.5440796099615455,0.6924212598425197,0.15384615384615385,0.06401323345819261,12.386841876437725,0.375,128,calibrated,oracle_value,[0.2769711613488782],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,199e851c3e5906a897b8c5987be99e43aef2515e088a3b8534bd1d0b254b97c8,-0.2672198945089157,False
23,2,roughness,none,roughness,1.0,test,Oracle-Rank+Value+Residual,1942954930,0.9687121133163831,0.6752520689443644,0.5244460721479582,0.6860236220472441,0.15384615384615385,0.06401323345819261,11.025348218639273,0.359375,128,calibrated,oracle_rank|oracle_value,"[0.10048031043008482, 0.18548437714951305]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,roughness,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,8b6a1b7b662866e6d0e202f28f7e665c5560a0a2c2ebffdb8896e870853ccc77,199e851c3e5906a897b8c5987be99e43aef2515e088a3b8534bd1d0b254b97c8,-0.3025529030681934,False
23,2,reversal,none,reversal,0.35,test,Target-Only,1216605112,0.3221407372164071,0.8206770208030751,0.9525899560520051,0.9120324803149606,0.3076923076923077,0.005898176634777427,-2.452077883047501,1.0,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,663be810cb7d827b5794c85880a206ccc0b0078ee189bd77eedbac73aba80b52,0.0,False
23,2,reversal,none,reversal,0.35,test,Geometry-Prior+Residual,1216605112,0.3221407372164071,0.8206770208030751,0.9525899560520051,0.9120324803149606,0.3076923076923077,0.005898176634777427,-2.452077883047501,1.0,128,target_only,geometry,[1.0718948881934518e-20],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,663be810cb7d827b5794c85880a206ccc0b0078ee189bd77eedbac73aba80b52,0.0,False
23,2,reversal,none,reversal,0.35,test,Oracle-Rank+Residual,1216605112,0.3221407372164071,0.8206770208030751,0.9525899560520051,0.9120324803149606,0.3076923076923077,0.005898176634777427,-2.452077883047501,1.0,128,target_only,oracle_rank,[1.1466209630148145e-20],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,663be810cb7d827b5794c85880a206ccc0b0078ee189bd77eedbac73aba80b52,0.0,False
23,2,reversal,none,reversal,0.35,test,Oracle-Value+Residual,1216605112,0.3221407372164071,0.8206770208030751,0.9525899560520051,0.9120324803149606,0.3076923076923077,0.005898176634777427,-2.452077883047501,1.0,128,target_only,oracle_value,[1.1665560157773424e-20],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,663be810cb7d827b5794c85880a206ccc0b0078ee189bd77eedbac73aba80b52,0.0,False
23,2,reversal,none,reversal,0.35,test,Oracle-Rank+Value+Residual,1216605112,0.3221407372164071,0.8206770208030751,0.9525899560520051,0.9120324803149606,0.3076923076923077,0.005898176634777427,-2.452077883047501,1.0,128,target_only,oracle_rank|oracle_value,"[1.7999159323469782e-20, 2.323389428182919e-20]",7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,e293cc3bcf48d031f8c097d9f13c69393a95109c0ba687a81b37e8d18f27e71e,663be810cb7d827b5794c85880a206ccc0b0078ee189bd77eedbac73aba80b52,0.0,False
23,2,reversal,none,reversal,0.7,test,Target-Only,671890758,0.5537937541143012,0.6868313895547657,0.8158819355429409,0.8200049212598425,0.15384615384615385,0.0628830581544422,-1.7643586638286455,1.0,128,target_only,none,[],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,f2c3bb1d116c4e1e1a470b396559aa3b29bde23d7493b85e11c55c29faeee7fc,0.0,False
23,2,reversal,none,reversal,0.7,test,Geometry-Prior+Residual,671890758,0.5537937541143012,0.6868313895547657,0.8158819355429409,0.8200049212598425,0.15384615384615385,0.0628830581544422,-1.7643586638286455,1.0,128,target_only,geometry,[1.0718948881934518e-20],7a622cbb59873547e95cc8b6180b6d2bc16bef83355a5d8d89c7bc4fb25a4f7e,reversal,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,7e7dcf0683f6d0e6de0ef02526bbe2555b491ccc34d680c19d571270d85ce637,ff6f4be9108f7149a05ffbb9a5e7f901eb5411cbec9665494b3d6351c45d3162,f2c3bb1d116c4e1e1a470b396559aa3b29bde23d7493b85e11c55c29faeee7fc,0.0,False
