problem,dim,seed,method,initial_best_y,final_best_y,known_optimum_y,final_normalized_regret,auc_normalized_regret,total_improvement,trace_points
Rastrigin,5,8888,Geometry-Only,39.93180495902935,32.944283672628565,0.0,0.825013637786469,19.374102611715205,6.987521286400785,21
Rastrigin,5,8888,Local-Rank-No-Reliability,39.93180495902935,27.82417777848389,0.0,0.6967923891001653,18.938773361850576,12.10762718054546,21
Rastrigin,5,8888,Local-Rank+Reliability,39.93180495902935,27.82417777848389,0.0,0.6967923891001653,18.938773361850576,12.10762718054546,21
Lunacek,5,42,Target-Only,69.85020654772956,38.888780588732445,0.0,0.5567453914708074,15.485275341762932,30.96142595899711,21
Lunacek,5,42,Geometry-Only,69.85020654772956,47.707813831962646,0.0,0.6830017574731618,14.815748229730428,22.14239271576691,21
Lunacek,5,42,Local-Rank-No-Reliability,69.85020654772956,21.395443530138497,0.0,0.30630465660139045,10.713548377936807,48.45476301759106,21
Lunacek,5,42,Local-Rank+Reliability,69.85020654772956,21.395443530138497,0.0,0.30630465660139045,10.713548377936807,48.45476301759106,21
Lunacek,5,101,Target-Only,34.99793631083121,34.99793631083121,0.0,1.0,20.0,0.0,21
Lunacek,5,101,Geometry-Only,34.99793631083121,23.22833253229728,0.0,0.6637057775634773,19.83185288878174,11.769603778533927,21
Lunacek,5,101,Local-Rank-No-Reliability,34.99793631083121,34.99793631083121,0.0,1.0,20.0,0.0,21
Lunacek,5,101,Local-Rank+Reliability,34.99793631083121,34.99793631083121,0.0,1.0,20.0,0.0,21
Lunacek,5,2026,Target-Only,37.731964054311526,25.34105650592844,0.0,0.6716071410820924,19.17901785270523,12.390907548383087,21
Lunacek,5,2026,Geometry-Only,37.731964054311526,24.047231620145794,0.0,0.6373172513768995,12.927686401849538,13.684732434165731,21
Lunacek,5,2026,Local-Rank-No-Reliability,37.731964054311526,34.74814723744806,0.0,0.9209207129380133,19.88138106940702,2.9838168168634667,21
Lunacek,5,2026,Local-Rank+Reliability,37.731964054311526,34.74814723744806,0.0,0.9209207129380133,19.88138106940702,2.9838168168634667,21
Lunacek,5,777,Target-Only,47.29003078711963,33.78366327535943,0.0,0.7143929219974429,17.912352008943483,13.506367511760203,21
Lunacek,5,777,Geometry-Only,47.29003078711963,37.750226623575216,0.0,0.7982702906985045,18.189980339686265,9.539804163544417,21
Lunacek,5,777,Local-Rank-No-Reliability,47.29003078711963,37.750226623575216,0.0,0.7982702906985045,18.189980339686265,9.539804163544417,21
Lunacek,5,777,Local-Rank+Reliability,47.29003078711963,37.750226623575216,0.0,0.7982702906985045,18.189980339686265,9.539804163544417,21
Lunacek,5,999,Target-Only,35.85389638383859,21.602207552856648,0.0,0.602506553864924,19.403759830797387,14.25168883098194,21
Lunacek,5,999,Geometry-Only,35.85389638383859,27.785185192740663,0.0,0.7749558066237131,16.09576190785213,8.068711191097925,21
Lunacek,5,999,Local-Rank-No-Reliability,35.85389638383859,30.039572556267217,0.0,0.837832860191111,18.297245032006664,5.814323827571371,21
Lunacek,5,999,Local-Rank+Reliability,35.85389638383859,30.039572556267217,0.0,0.837832860191111,18.297245032006664,5.814323827571371,21
Lunacek,5,1234,Target-Only,52.63395863414675,26.73050447309497,0.0,0.5078566227346867,17.51108087423263,25.90345416105178,21
Lunacek,5,1234,Geometry-Only,52.63395863414675,28.958688055067576,0.0,0.5501901967198867,16.72050705093825,23.675270579079175,21
Lunacek,5,1234,Local-Rank-No-Reliability,52.63395863414675,42.23693485684184,0.0,0.8024654795666509,17.098919975208396,10.39702377730491,21
Lunacek,5,1234,Local-Rank+Reliability,52.63395863414675,42.23693485684184,0.0,0.8024654795666509,17.098919975208396,10.39702377730491,21
Lunacek,5,5678,Target-Only,41.87587592758641,41.87587592758641,0.0,1.0,20.0,0.0,21
Lunacek,5,5678,Geometry-Only,41.87587592758641,22.388508074682264,0.0,0.5346397556769308,13.756347077590254,19.487367852904143,21
Lunacek,5,5678,Local-Rank-No-Reliability,41.87587592758641,22.388508074682264,0.0,0.5346397556769308,13.756347077590254,19.487367852904143,21
Lunacek,5,5678,Local-Rank+Reliability,41.87587592758641,22.388508074682264,0.0,0.5346397556769308,13.756347077590254,19.487367852904143,21
Lunacek,5,8888,Target-Only,56.012970131756504,25.47494626367942,0.0,0.45480441768676044,17.215173859108056,30.538023868077083,21
Lunacek,5,8888,Geometry-Only,56.012970131756504,30.903993721589163,0.0,0.5517292450104904,16.581589792382918,25.10897641016734,21
Lunacek,5,8888,Local-Rank-No-Reliability,56.012970131756504,36.7219214112338,0.0,0.6555967541955848,17.18957707363079,19.291048720522703,21
Lunacek,5,8888,Local-Rank+Reliability,56.012970131756504,36.7219214112338,0.0,0.6555967541955848,17.18957707363079,19.291048720522703,21
Ackley,5,42,Target-Only,8.236370981515325,4.0542333766875345,4.440892098500626e-16,0.49223540146338063,16.772219250987057,4.1821376048277905,21
Ackley,5,42,Geometry-Only,8.236370981515325,4.0542333766875345,4.440892098500626e-16,0.49223540146338063,14.453113330082747,4.1821376048277905,21
Ackley,5,42,Local-Rank-No-Reliability,8.236370981515325,4.0542333766875345,4.440892098500626e-16,0.49223540146338063,14.623584102196764,4.1821376048277905,21
Ackley,5,42,Local-Rank+Reliability,8.236370981515325,4.0542333766875345,4.440892098500626e-16,0.49223540146338063,14.623584102196764,4.1821376048277905,21
Ackley,5,101,Target-Only,7.777208563191051,3.523230711126154,4.440892098500626e-16,0.45301995986083515,14.856596642431727,4.253977852064898,21
Ackley,5,101,Geometry-Only,7.777208563191051,3.523230711126154,4.440892098500626e-16,0.45301995986083515,13.822972706045892,4.253977852064898,21
Ackley,5,101,Local-Rank-No-Reliability,7.777208563191051,3.523230711126154,4.440892098500626e-16,0.45301995986083515,13.822972706045892,4.253977852064898,21
Ackley,5,101,Local-Rank+Reliability,7.777208563191051,3.523230711126154,4.440892098500626e-16,0.45301995986083515,13.822972706045892,4.253977852064898,21
Ackley,5,2026,Target-Only,6.27783637408508,5.279797328884261,4.440892098500626e-16,0.8410218129735387,17.85379447514277,0.9980390452008194,21
Ackley,5,2026,Geometry-Only,6.27783637408508,4.085199113722904,4.440892098500626e-16,0.6507336079332385,16.140547148602366,2.1926372603621758,21
Ackley,5,2026,Local-Rank-No-Reliability,6.27783637408508,4.085199113722904,4.440892098500626e-16,0.6507336079332385,16.052007061791056,2.1926372603621758,21
Ackley,5,2026,Local-Rank+Reliability,6.27783637408508,4.085199113722904,4.440892098500626e-16,0.6507336079332385,16.052007061791056,2.1926372603621758,21
Ackley,5,777,Target-Only,8.646491193424229,3.707370483242564,4.440892098500626e-16,0.4287716716882876,14.445818764762125,4.939120710181665,21
Ackley,5,777,Geometry-Only,8.646491193424229,2.515477951551326,4.440892098500626e-16,0.2909247109930997,10.104792030975304,6.131013241872903,21
Ackley,5,777,Local-Rank-No-Reliability,8.646491193424229,3.4858041470876135,4.440892098500626e-16,0.4031466717665327,10.104903628615752,5.160687046336616,21
Ackley,5,777,Local-Rank+Reliability,8.646491193424229,3.4858041470876135,4.440892098500626e-16,0.4031466717665327,10.104903628615752,5.160687046336616,21
Ackley,5,999,Target-Only,6.971950581827125,3.1291944263609968,4.440892098500626e-16,0.44882624878573574,13.666067199295693,3.842756155466128,21
Ackley,5,999,Geometry-Only,6.971950581827125,3.4489537400503285,4.440892098500626e-16,0.49468992924881977,11.65971271076867,3.5229968417767963,21
Ackley,5,999,Local-Rank-No-Reliability,6.971950581827125,3.4489537400503285,4.440892098500626e-16,0.49468992924881977,11.65971271076867,3.5229968417767963,21
Ackley,5,999,Local-Rank+Reliability,6.971950581827125,3.4489537400503285,4.440892098500626e-16,0.49468992924881977,11.65971271076867,3.5229968417767963,21
Ackley,5,1234,Target-Only,5.51954003697589,3.769545705589597,4.440892098500626e-16,0.6829456223411868,18.57325530053534,1.7499943313862931,21
Ackley,5,1234,Geometry-Only,5.51954003697589,3.769545705589597,4.440892098500626e-16,0.6829456223411868,17.703470124034112,1.7499943313862931,21
Ackley,5,1234,Local-Rank-No-Reliability,5.51954003697589,3.769545705589597,4.440892098500626e-16,0.6829456223411868,17.703470124034112,1.7499943313862931,21
Ackley,5,1234,Local-Rank+Reliability,5.51954003697589,3.769545705589597,4.440892098500626e-16,0.6829456223411868,17.703470124034112,1.7499943313862931,21
Ackley,5,5678,Target-Only,7.680070944182386,3.6524047197092355,4.440892098500626e-16,0.4755691381309326,12.048778260926381,4.027666224473151,21
Ackley,5,5678,Geometry-Only,7.680070944182386,3.6608365566468177,4.440892098500626e-16,0.47666702342377215,11.777140724141255,4.019234387535569,21
Ackley,5,5678,Local-Rank-No-Reliability,7.680070944182386,3.6608365566468177,4.440892098500626e-16,0.47666702342377215,11.777140724141255,4.019234387535569,21
Ackley,5,5678,Local-Rank+Reliability,7.680070944182386,3.6608365566468177,4.440892098500626e-16,0.47666702342377215,11.777140724141255,4.019234387535569,21
Ackley,5,8888,Target-Only,9.599581072484632,3.2479356875859193,4.440892098500626e-16,0.3383413987611925,10.123719252336596,6.351645384898713,21
Ackley,5,8888,Geometry-Only,9.599581072484632,3.6501953263600275,4.440892098500626e-16,0.3802452730799488,8.570455177439825,5.949385746124605,21
Ackley,5,8888,Local-Rank-No-Reliability,9.599581072484632,3.6501953263600275,4.440892098500626e-16,0.3802452730799488,8.570455177439825,5.949385746124605,21
Ackley,5,8888,Local-Rank+Reliability,9.599581072484632,3.6501953263600275,4.440892098500626e-16,0.3802452730799488,8.570455177439825,5.949385746124605,21
