dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,baseline,metric,baseline_value,method_value,delta,delta_mean,ci_low,ci_high,seed_win_rate,n_seed_units,n_pair_units
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,pairwise_accuracy,0.8220964566929134,0.8174212598425197,-0.004675196850393748,-0.01159571850393705,-0.03766340120570871,0.01235197773129914,0.375,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,ndcg_at_top,0.9672768073076328,0.9523000159204512,-0.014976791387181554,-0.009182988206646009,-0.026524384536115733,0.00727680851587144,0.375,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,normalized_top1_regret,0.0,0.0040070110274754,-0.0040070110274754,0.0021713717913258105,-0.022900536906474308,0.029275086651329784,0.25,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,standardized_rmse,0.7111922828097746,0.7445795859773059,-0.033387303167531246,-0.006407274435828725,-0.0721026437629701,0.05228720266054971,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,spearman,0.835744369163157,0.8184112342061892,-0.017333134956967755,-0.015319567158029734,-0.06465342671328522,0.03591831209370993,0.375,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,precision_at_top,0.6923076923076923,0.6923076923076923,0.0,0.009615384615384623,-0.02884615384615387,0.05769230769230774,0.125,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,mean_negative_log_likelihood,-1.257495724266498,-1.513174924991243,-0.25567920072474504,0.11440343000969705,-0.13672042537398132,0.37778010928550027,0.5,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,geometry,target_only,interval_coverage_95,1.0,1.0,0.0,-0.16796875,-0.26171875,-0.0732421875,0.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,pairwise_accuracy,0.8220964566929134,0.8989911417322834,0.07689468503937003,0.02925073818897632,-0.018978377214566997,0.08792138287401569,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,ndcg_at_top,0.9672768073076328,0.96012972173589,-0.007147085571742817,0.042167556949289114,0.017163780735972134,0.07191968183598649,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,normalized_top1_regret,0.0,0.0040070110274754,-0.0040070110274754,0.03671258833915625,0.004336734803257031,0.08196692286356402,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,standardized_rmse,0.7111922828097746,0.2415038373732082,0.4696884454365664,0.2840000978879511,0.16216724097358107,0.41494810637213064,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,spearman,0.835744369163157,0.9348333638527742,0.09908899468961718,0.04264614997253249,-0.04101564288248492,0.15519023029779352,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,precision_at_top,0.6923076923076923,0.6923076923076923,0.0,0.19230769230769237,0.05769230769230772,0.326923076923077,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,mean_negative_log_likelihood,-1.257495724266498,-2.518895672740393,-1.261399948473895,-0.39768586276400886,-0.8310874614157634,0.10846133823244823,0.25,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,rank,target_only,interval_coverage_95,1.0,0.9609375,-0.0390625,-0.2236328125,-0.337890625,-0.12109375,0.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,pairwise_accuracy,0.8220964566929134,0.9422982283464568,0.1202017716535434,0.09948634350393705,0.059126245693897725,0.14988542691929116,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,ndcg_at_top,0.9672768073076328,0.9938218478921298,0.026545040584497026,0.07272111133016552,0.05322231044779383,0.096042189987027,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,normalized_top1_regret,0.0,0.0,0.0,0.044745128651186315,0.01493930336684796,0.08716706447285208,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,standardized_rmse,0.7111922828097746,0.0485670143189061,0.6626252684908686,0.5618596878274191,0.455551182784002,0.6704147948592553,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,spearman,0.835744369163157,0.9674510162973814,0.13170664713422442,0.11034923777696387,0.042484778428859137,0.20960098096159116,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,precision_at_top,0.6923076923076923,0.9230769230769232,0.23076923076923095,0.41346153846153855,0.3076923076923078,0.5096153846153846,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,mean_negative_log_likelihood,-1.257495724266498,-3.735140838361288,-2.47764511409479,-2.4946115523234305,-2.5491112956713717,-2.423724810715425,0.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,value,target_only,interval_coverage_95,1.0,1.0,0.0,-0.0029296875,-0.0087890625,0.0,0.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,pairwise_accuracy,0.8220964566929134,0.9290108267716536,0.10691437007874016,0.07155819389763776,0.031203863188976333,0.1252614419291338,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,ndcg_at_top,0.9672768073076328,0.9755301749088254,0.008253367601192663,0.06185439253596174,0.038209537974615584,0.08879961154820686,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,normalized_top1_regret,0.0,0.0008889656006714,-0.0008889656006714,0.044616873543721305,0.01471706196668011,0.08716342973498094,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,standardized_rmse,0.7111922828097746,0.1077480204490946,0.60344426236068,0.48085026328737424,0.3633055183236552,0.59831449323001,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,spearman,0.835744369163157,0.9620433528657756,0.1262989837026186,0.08772503318989193,0.021014780946712927,0.18817082565578638,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,precision_at_top,0.6923076923076923,0.7692307692307693,0.07692307692307698,0.3076923076923077,0.17307692307692316,0.43269230769230776,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,mean_negative_log_likelihood,-1.257495724266498,-3.327492165892461,-2.069996441625963,-1.3755635374355735,-1.7880698237538888,-0.9102230093833168,0.125,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.35,dual,target_only,interval_coverage_95,1.0,0.984375,-0.015625,-0.1962890625,-0.3105712890625,-0.095703125,0.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,pairwise_accuracy,0.8697096456692913,0.8101624015748031,-0.059547244094488194,-0.038185900590551186,-0.06251845472440948,-0.013160909817913395,0.125,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,ndcg_at_top,0.9480729491974652,0.9908258474858354,0.042752898288370145,0.0572926368758548,0.032870113556760054,0.08760578517224876,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,normalized_top1_regret,0.0023626035374125,0.0049894523771319,-0.0026268488397193997,0.08206202561259823,0.007141943170364387,0.20421516321588415,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,standardized_rmse,1.0726127154392138,1.154184000787164,-0.08157128534795022,0.09182743824667529,0.012855016286740201,0.1658730652157913,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,spearman,0.9115661051089544,0.7963800128181652,-0.11518609229078924,-0.07863143197216622,-0.11641882138687956,-0.03721305764740887,0.125,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,precision_at_top,0.5384615384615384,0.8461538461538461,0.3076923076923077,0.3076923076923077,0.1826923076923077,0.42307692307692313,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,mean_negative_log_likelihood,-0.0414390638922082,7.78560968500754,7.827048748899748,2.626291616985932,1.3647335249461492,4.322464080382079,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,geometry,interval_coverage_95,0.796875,0.3515625,-0.4453125,-0.21875,-0.3476806640625,-0.1015625,0.125,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,pairwise_accuracy,0.8697096456692913,0.9104330708661418,0.04072342519685046,0.06529896653543307,0.03392593503937012,0.09983160063976372,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,ndcg_at_top,0.9480729491974652,0.9996119602696422,0.051539011072176955,0.07000202449291054,0.0483895509878388,0.10183399802768578,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,normalized_top1_regret,0.0023626035374125,0.0,0.0023626035374125,0.09069557842003526,0.01540762597908766,0.2117581797941736,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,standardized_rmse,1.0726127154392138,0.1880692953948585,0.8845434200443553,0.881986273066411,0.7673928404961842,0.9866202207209193,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,spearman,0.9115661051089544,0.9293169749130196,0.01775086980406515,0.07872012909723494,0.022660470266434796,0.14281133048548794,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,precision_at_top,0.5384615384615384,1.0,0.46153846153846156,0.4423076923076923,0.32692307692307687,0.5384615384615385,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,mean_negative_log_likelihood,-0.0414390638922082,-1.7476361882591245,-1.7061971243669163,-2.7146917497259473,-3.058347550951861,-2.31194919273225,0.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,value,geometry,interval_coverage_95,0.796875,0.6640625,-0.1328125,0.142578125,0.037109375,0.2294921875,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,pairwise_accuracy,0.8697096456692913,0.843996062992126,-0.02571358267716528,0.0065975639763779514,-0.019685039370078705,0.03404935100885825,0.5,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,ndcg_at_top,0.9480729491974652,0.9917226894980412,0.043649740300576,0.06564136240430866,0.042027345638152566,0.09706396770688588,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,normalized_top1_regret,0.0023626035374125,0.0049894523771319,-0.0026268488397193997,0.08740635428294442,0.014308936139490953,0.20745711705131403,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,standardized_rmse,1.0726127154392138,0.5498301415233389,0.5227825739158749,0.6353339280329671,0.5474675112926959,0.7233442539831834,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,spearman,0.9115661051089544,0.8409860831349569,-0.07058002197399749,-0.005444859000183086,-0.048672368556582954,0.043862158945248114,0.5,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,precision_at_top,0.5384615384615384,0.8461538461538461,0.3076923076923077,0.3846153846153847,0.24038461538461545,0.5096153846153847,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,mean_negative_log_likelihood,-0.0414390638922082,8.180353473294943,8.22179253718715,1.8388434299733034,0.32502990226302514,3.907210541410279,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,dual,geometry,interval_coverage_95,0.796875,0.328125,-0.46875,-0.21875,-0.3515869140625,-0.0947265625,0.25,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,pairwise_accuracy,0.8647883858267716,0.8697096456692913,0.004921259842519676,0.04227669783464569,0.02168430118110233,0.062146668922244144,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,ndcg_at_top,0.9662742401108232,0.9480729491974652,-0.01820129091335798,0.05964863071662764,-0.023967202630394407,0.16677852584006597,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,normalized_top1_regret,0.0,0.0023626035374125,-0.0023626035374125,0.18367962022075027,-0.023643867412051572,0.42208087938174227,0.625,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,standardized_rmse,1.660682452574072,1.0726127154392138,0.5880697371348582,0.3273346584344622,0.17101386527256957,0.47454175555016176,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,spearman,0.8923960813037906,0.9115661051089544,0.01917002380516386,0.0752065784654825,0.04471701325306719,0.10439748186000727,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,precision_at_top,0.6923076923076923,0.5384615384615384,-0.15384615384615385,0.04807692307692308,-0.14423076923076925,0.2403846153846154,0.5,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,mean_negative_log_likelihood,0.3987926533949412,-0.0414390638922082,-0.4402317172871494,0.46774988865254674,0.05087893777397947,0.8583829330366638,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,geometry,target_only,interval_coverage_95,0.78125,0.796875,0.015625,-0.1982421875,-0.276416015625,-0.10837402343750013,0.125,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,pairwise_accuracy,0.8647883858267716,0.8101624015748031,-0.05462598425196852,0.004090797244094502,-0.02219718873031495,0.03255836306594491,0.375,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,ndcg_at_top,0.9662742401108232,0.9908258474858354,0.024551607375012163,0.11694126759248244,0.050146415516315206,0.21693396929302877,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,normalized_top1_regret,0.0,0.0049894523771319,-0.0049894523771319,0.26574164583334847,0.09644355893374548,0.4693504643270525,0.75,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,standardized_rmse,1.660682452574072,1.154184000787164,0.506498451786908,0.4191620966811375,0.29311591938592957,0.5490514385091793,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,spearman,0.8923960813037906,0.7963800128181652,-0.09601606848562538,-0.0034248535066837282,-0.049147148530488904,0.04910546445820353,0.375,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,precision_at_top,0.6923076923076923,0.8461538461538461,0.15384615384615385,0.35576923076923084,0.1826923076923077,0.5576923076923077,0.875,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,mean_negative_log_likelihood,0.3987926533949412,7.78560968500754,7.3868170316125985,3.0940415056384785,2.1526010600636574,4.445267026719353,1.0,8,8
2,test,11,output_affine,none,output_affine,output_affine,0.7,rank,target_only,interval_coverage_95,0.78125,0.3515625,-0.4296875,-0.4169921875,-0.498046875,-0.333984375,0.0,8,8
